image_id,orig_ia_pre_score,orig_ia_pre_styles_change
4365,0.0472381226718425,"[-0.4317786395549774, -0.18044111132621765, 0.3595922589302063, 0.03378179669380188, 0.15773750841617584, -0.15313559770584106, 0.24480116367340088, 0.16840222477912903, -0.2153826504945755]"
4550,0.0472426600754261,"[-0.09530634433031082, -0.11983442306518555, 0.7137941122055054, 0.3533460795879364, 0.3133277893066406, -0.4616342782974243, 0.24224749207496643, -0.0149930939078331, 0.45767903327941895]"
7493,0.0473338887095451,"[-0.42284467816352844, 0.6844523549079895, -0.20934736728668213, 0.06054088473320007, 0.37945765256881714, 0.26866981387138367, 0.09975352883338928, 0.23024314641952515, -0.0037809908390045166]"
4357,0.0475486628711223,"[-0.6727559566497803, 0.24938854575157166, 0.09158729761838913, 0.347371369600296, -0.17042836546897888, 0.025338301435112953, 0.12960895895957947, -0.1913003921508789, 0.6039107441902161]"
4780,0.0477946922183036,"[-0.45235079526901245, 0.417293518781662, -0.26094335317611694, -0.5001286268234253, 0.34746313095092773, -0.3036421239376068, 0.09533680230379105, -0.08690799027681351, 0.6016677021980286]"
7005,0.0478007011115551,"[-1.3016847372055054, 0.4599910378456116, 0.10326170176267624, -0.17776809632778168, -0.055896222591400146, -0.40362516045570374, 0.2212073802947998, 0.4081127643585205, 0.35109061002731323]"
6261,0.0478452146053314,"[-0.3127063512802124, 0.01429852657020092, -0.20373320579528809, -0.11686601489782333, 0.18098165094852448, -0.19839508831501007, 0.10022087395191193, -0.28955578804016113, 0.5569677352905273]"
7368,0.0478452146053314,"[-0.3127063512802124, 0.01429852657020092, -0.20373320579528809, -0.11686601489782333, 0.18098165094852448, -0.19839508831501007, 0.10022087395191193, -0.28955578804016113, 0.5569677352905273]"
7600,0.0478452146053314,"[-0.3127063512802124, 0.01429852657020092, -0.20373320579528809, -0.11686601489782333, 0.18098165094852448, -0.19839508831501007, 0.10022087395191193, -0.28955578804016113, 0.5569677352905273]"
6782,0.0478820838034153,"[0.24545779824256897, -0.5225670337677002, 0.26623788475990295, -0.2767205238342285, 0.2719821035861969, 0.03609585016965866, 0.24719436466693878, -0.2980942726135254, 0.6214451193809509]"
5880,0.0480231419205665,"[-0.40877625346183777, 0.6103787422180176, 0.20860490202903748, 0.0012707710266113281, 0.7076833844184875, 0.16146932542324066, 0.1574070006608963, 0.36960291862487793, -0.1269664466381073]"
4583,0.0480537302792072,"[-0.6468889117240906, 0.29419854283332825, 0.0664013996720314, -0.1448710560798645, 0.3565634489059448, 0.2528245151042938, 0.19856499135494232, 0.004199877381324768, 0.4258683919906616]"
7217,0.0480677001178264,"[-0.6483429670333862, 0.2987770438194275, -0.010704293847084045, 0.2562944293022156, 0.02214112877845764, -0.020147478207945824, 0.18083587288856506, 0.6846764087677002, -0.12938551604747772]"
8227,0.0482436493039131,"[-0.8366658687591553, 0.7949499487876892, -0.5947868824005127, 0.16737955808639526, 0.22056984901428223, 0.48085540533065796, 0.06443840265274048, 0.42835384607315063, -0.30846190452575684]"
4994,0.0483620278537273,"[-0.7020849585533142, 0.17982202768325806, 0.4814589321613312, 0.04400721192359924, 0.3756124973297119, -0.18559923768043518, 0.2803407907485962, 0.1352057158946991, 0.359813928604126]"
5742,0.0484241992235183,"[-0.9622958898544312, 0.7525150775909424, -0.9605592489242554, -0.002078607678413391, 0.15045350790023804, 0.07442081719636917, 0.030775368213653564, -0.2520443797111511, 0.7632337212562561]"
8254,0.0488073602318763,"[-0.9711166620254517, 0.5954408049583435, 0.46420592069625854, -0.1875534951686859, 0.32290855050086975, 0.22042739391326904, 0.2730254828929901, -0.7825353145599365, 0.7821024060249329]"
5837,0.0492362976074218,"[-1.1724051237106323, 1.277725338935852, -0.3890469968318939, 0.3130565583705902, 0.44148683547973633, 0.39278459548950195, 0.06249876320362091, 0.5317283868789673, -0.05465629696846008]"
5798,0.0493320114910602,"[-0.6552464365959167, 0.904089093208313, -0.4747035503387451, 0.2646324932575226, 0.5325925350189209, 0.6350366473197937, 0.041196733713150024, 0.3445436954498291, -0.0303233340382576]"
6068,0.0493320114910602,"[-0.6552464365959167, 0.904089093208313, -0.4747035503387451, 0.2646324932575226, 0.5325925350189209, 0.6350366473197937, 0.041196733713150024, 0.3445436954498291, -0.0303233340382576]"
6645,0.0493320114910602,"[-0.6552464365959167, 0.904089093208313, -0.4747035503387451, 0.2646324932575226, 0.5325925350189209, 0.6350366473197937, 0.041196733713150024, 0.3445436954498291, -0.0303233340382576]"
7717,0.0495485849678516,"[-0.19985675811767578, -0.2117556929588318, 0.38063210248947144, 0.05298921465873718, -0.27631905674934387, -0.1358804702758789, 0.23752087354660034, 0.48038360476493835, -0.08973169326782227]"
4439,0.0496620424091815,"[-0.17499008774757385, 0.017612023279070854, -0.1986643373966217, -0.2498708814382553, 0.1329648196697235, -0.001185065135359764, 0.14398178458213806, 0.17915701866149902, 0.3940316438674927]"
8472,0.0496785566210746,"[-0.7703784704208374, 0.6175492405891418, -0.41858965158462524, -0.0028500258922576904, 0.13186895847320557, 0.3575058877468109, 0.06340399384498596, 0.2723385691642761, 0.09204821288585663]"
5338,0.049974650144577,"[-0.43475058674812317, -0.11115913093090057, 0.24638140201568604, -0.18795672059059143, 0.3005596697330475, -0.24560058116912842, 0.2561393976211548, -0.07499179989099503, 0.8398373126983643]"
4327,0.0501297637820243,"[-0.6900502443313599, 0.5561689734458923, -1.0177397727966309, 0.09321397542953491, 0.17218926548957825, 0.020652974024415016, 0.024018198251724243, -0.3400532603263855, -0.09801821410655975]"
6268,0.0503805726766586,"[-0.04770957678556442, -0.091986283659935, 0.46449804306030273, -0.3140398859977722, 0.4851105809211731, 0.09826070815324783, 0.2921879291534424, -0.2458670437335968, 0.34739625453948975]"
6913,0.0503894016146659,"[-0.7124398946762085, 0.27816352248191833, -0.03840561956167221, 0.0642726719379425, 0.3060153126716614, -0.4022552967071533, 0.21752718091011047, 0.28072628378868103, 0.017335787415504456]"
6533,0.0503986366093158,"[-0.83090740442276, 0.7733714580535889, 0.15262487530708313, 0.41260257363319397, 0.0182400643825531, 0.46533751487731934, 0.18252649903297424, 0.30489233136177063, 0.22961130738258362]"
6455,0.0504561364650726,"[-0.18057364225387573, -0.07891234755516052, -0.023092307150363922, -0.12801916897296906, -0.14760059118270874, 0.0011534634977579117, 0.13749268651008606, 0.16906145215034485, 0.37358975410461426]"
6185,0.0506385490298271,"[-0.6466881632804871, 0.6196513175964355, -0.30930039286613464, 0.20554473996162415, 0.23206040263175964, 0.08711125701665878, 0.11637725681066513, 0.09034521132707596, 0.2642919719219208]"
7189,0.0506963692605495,"[-0.2062133550643921, -0.46021589636802673, 0.3701312839984894, -0.3874058127403259, 0.24052904546260834, -0.6787092089653015, 0.22381411492824554, 0.9599690437316895, -0.02651640772819519]"
7153,0.0507376939058303,"[-0.406691312789917, 0.1263992190361023, -0.30205047130584717, -0.4202372133731842, 0.3812764883041382, -0.3412192463874817, 0.12470391392707825, -0.2970231771469116, 0.6006730198860168]"
4909,0.0508949533104896,"[-0.5376126766204834, 0.40085187554359436, -0.108830027282238, -0.21268106997013092, 0.226970374584198, 0.006638834252953529, 0.21048609912395477, 0.03674401342868805, 0.23437851667404175]"
6362,0.050936471670866,"[-0.2608639597892761, -0.0263026375323534, -0.06841286271810532, -0.24896378815174103, 0.27605774998664856, 0.14049023389816284, 0.21226254105567932, 0.19166353344917297, 0.04292246699333191]"
4613,0.0509541034698486,"[-0.5854877829551697, 0.4775836765766144, -0.2605268061161041, -0.14021088182926178, 0.586878776550293, 0.336015909910202, 0.09402885288000107, -0.2394789457321167, 0.4597538113594055]"
6809,0.0511970520019531,"[0.39804553985595703, -0.5576899647712708, 0.02969648689031601, -0.06486517190933228, -0.0496537983417511, -0.04031268507242203, 0.15783102810382843, -0.0919196680188179, 0.12503719329833984]"
4383,0.0513945259153842,"[-0.550926923751831, 0.241195410490036, -0.15081095695495605, -0.1913171112537384, 0.2837488651275635, 0.2288419008255005, 0.10646892338991165, 0.25926944613456726, -0.3600116968154907]"
7571,0.0515417493879795,"[-0.23261702060699463, -0.533645510673523, 0.9395599961280823, -0.6440695524215698, 0.07483817636966705, -0.29450902342796326, 0.4074176251888275, 0.49981147050857544, 0.6625129580497742]"
6930,0.0516845732927322,"[-0.11882951110601425, 0.22404353320598602, 0.4960119128227234, 0.0699029266834259, 0.20917364954948425, 0.1909208595752716, 0.2230699062347412, 0.5463628172874451, 0.00968371331691742]"
4961,0.0517707876861095,"[-0.4910416603088379, 0.1938515305519104, -0.3540259599685669, -0.00290505588054657, 0.05656835436820984, -0.3301909565925598, 0.12161196023225784, -0.23105895519256592, 0.5589291453361511]"
4421,0.0518350340425968,"[-0.6698458194732666, 0.4036204218864441, 0.1385018229484558, 0.09343275427818298, 0.4282469153404236, 0.22569993138313293, 0.19755156338214874, 0.19325552880764008, 0.058985114097595215]"
7955,0.0519168265163898,"[0.2575750946998596, -0.4616800546646118, 0.34534841775894165, -0.27970391511917114, 0.18689753115177155, 0.0741899237036705, 0.2505057454109192, 0.448108971118927, -0.35831719636917114]"
6111,0.0519381798803806,"[-0.6776129603385925, 0.6708157658576965, -0.057352758944034576, 0.32527992129325867, 0.29594892263412476, 0.06892924755811691, 0.20202761888504028, 0.35058656334877014, 0.07473713159561157]"
6126,0.0521078929305076,"[-0.26672935485839844, 0.600745439529419, -0.06866569072008133, 0.05140790343284607, 0.46254420280456543, 0.35545670986175537, 0.08229118585586548, -0.13406610488891602, -0.060744039714336395]"
7734,0.0524240434169769,"[-0.7354686260223389, 0.12476763129234314, -1.3514186143875122, -0.4279719591140747, 0.2008359730243683, -0.9487560987472534, -0.12182110548019409, -0.14194804430007935, 0.6613227725028992]"
4379,0.0524353608489036,"[-0.7341020107269287, 1.0556414127349854, -0.2713305354118347, 0.9718173742294312, 0.3359152674674988, 0.6084269881248474, 0.1401139199733734, -0.31175535917282104, 0.3155269920825958]"
7053,0.0524709858000278,"[-0.974826455116272, 0.3945033848285675, 0.23442041873931885, -0.05666819214820862, 0.3383868932723999, -0.6675130128860474, 0.29032599925994873, -0.3950311541557312, 1.100710391998291]"
7973,0.0531484074890613,"[-0.9804946184158325, 0.8368155360221863, -1.1078674793243408, 0.9882819652557373, -0.36668065190315247, -0.3168564438819885, 0.10478678345680237, -0.2816958427429199, 0.2787994146347046]"
8563,0.0533589385449886,"[-1.269448161125183, 1.8358956575393677, -0.5080450773239136, 1.2160499095916748, 0.2895974814891815, 0.8873474597930908, 0.09858255088329315, 0.7509034276008606, -0.21443843841552734]"
8611,0.0533589385449886,"[-1.269448161125183, 1.8358956575393677, -0.5080450773239136, 1.2160499095916748, 0.2895974814891815, 0.8873474597930908, 0.09858255088329315, 0.7509034276008606, -0.21443843841552734]"
4743,0.0533839277923107,"[-0.11728060990571976, 0.5395250916481018, -0.3945268392562866, 0.26273080706596375, 0.20336559414863586, 0.7012923359870911, 0.042744845151901245, 0.25659307837486267, -0.23385939002037048]"
4612,0.0537277273833751,"[-0.7247380018234253, 0.6773894429206848, 0.5088405609130859, -0.1419137716293335, 0.4807376265525818, 0.05361739546060562, 0.19810336828231812, 0.45287108421325684, 0.11938647925853729]"
7309,0.0537482947111129,"[-0.6105709671974182, 0.5510517954826355, -0.20731651782989502, 0.1587696373462677, 0.2329862415790558, 0.5564120411872864, 0.14609643816947937, 0.19872811436653137, -0.041447076946496964]"
5878,0.0538783445954322,"[-0.6715700030326843, -0.07833206653594971, 0.20755544304847717, -0.42406827211380005, 0.247837096452713, -0.1987820267677307, 0.1791890561580658, 0.7403634786605835, 0.30880776047706604]"
4587,0.054023303091526,"[0.036888085305690765, 0.15724989771842957, 0.11632693558931351, -0.18230915069580078, 0.17143124341964722, 0.3387816548347473, 0.0828072801232338, -0.23483619093894958, 0.15733791887760162]"
6461,0.0540515035390853,"[0.33213144540786743, -0.3951837122440338, 0.31380465626716614, -0.2939732074737549, 0.2625991702079773, -0.32987597584724426, 0.2188931703567505, 0.374603271484375, -0.1462770700454712]"
8473,0.0542313978075981,"[-0.6858507990837097, 0.7185409665107727, -0.5143924951553345, -0.32856112718582153, 0.5839295387268066, 0.33370399475097656, 0.06595388054847717, 0.271703839302063, -0.042101822793483734]"
6099,0.0542893633246421,"[-0.8793886303901672, 0.8919437527656555, -0.08263320475816727, 0.50248122215271, 0.37945979833602905, 0.30048656463623047, 0.17826628684997559, -0.3059636950492859, 0.6653802990913391]"
7986,0.0543617978692054,"[-0.8341482877731323, 0.8425087332725525, -1.8165854215621948, -0.005104780197143555, -0.1300460696220398, 0.041109226644039154, -0.015549197793006897, -0.9332349300384521, 0.2043568342924118]"
8252,0.0544021241366863,"[-0.3286930322647095, 0.20867562294006348, -0.44830799102783203, -0.41415926814079285, 0.38511237502098083, 0.31314802169799805, 0.13331665098667145, -0.21546462178230286, 0.32266050577163696]"
7086,0.0544644519686698,"[0.07973591238260269, 0.2699262797832489, -0.263124942779541, -0.04785887897014618, 0.40832868218421936, 0.34243398904800415, 0.05887366831302643, 0.7997782826423645, -0.14700843393802643]"
4681,0.0545000694692134,"[-0.6964378356933594, 0.6518855094909668, -0.14992716908454895, 0.37226590514183044, 0.07042023539543152, 0.33750367164611816, 0.15604174137115479, 0.20796692371368408, 0.2746807932853699]"
4351,0.054501224309206,"[-1.2368465662002563, 1.3007407188415527, -1.0916239023208618, 0.4965062439441681, 0.3510120213031769, 0.2731972634792328, 0.034502774477005005, 0.24852591753005981, 0.34369444847106934]"
5204,0.054538894444704,"[-0.14642545580863953, 0.1553545594215393, -0.2502109408378601, -0.09086456894874573, 0.24773845076560974, -0.04941732436418533, 0.06695570051670074, -0.00950758159160614, 0.15975409746170044]"
7877,0.0545961372554302,"[-0.20672094821929932, 0.1267624944448471, -0.31826072931289673, -0.1956714391708374, 0.12839482724666595, 0.27425092458724976, 0.09849994629621506, -0.1780889630317688, 0.0788470059633255]"
4672,0.0547664500772953,"[-0.5827216506004333, 0.3207685053348541, -0.10480419546365738, 0.0010786205530166626, 0.07118895649909973, -0.0014251526445150375, 0.1557149738073349, 0.03489719331264496, 0.6638455986976624]"
7602,0.0547909662127494,"[-0.21022456884384155, 0.11646832525730133, -0.28365129232406616, -0.21987596154212952, 0.1363537311553955, 0.2789907455444336, 0.10412496328353882, -0.21745216846466064, 0.053052157163619995]"
6285,0.0549004152417182,"[-0.22051194310188293, 0.0809529721736908, 0.24290186166763306, 0.08563575148582458, 0.0228053480386734, -0.004046773537993431, 0.24175794422626495, 0.13072673976421356, 0.2551814913749695]"
5671,0.0549193210899829,"[-0.7242884635925293, 0.527904748916626, 0.041354864835739136, 0.05164578557014465, 0.5168983936309814, -0.03785938769578934, 0.20960398018360138, 0.5933117866516113, 0.11458322405815125]"
6064,0.0549305863678455,"[-0.07364087551832199, -0.12312817573547363, 0.18416255712509155, -0.07293760776519775, 0.20431868731975555, 0.03267931193113327, 0.21402400732040405, 0.23299095034599304, 0.23428946733474731]"
7305,0.0551860854029655,"[-0.7774715423583984, 1.0312634706497192, -0.37436485290527344, 0.7079538106918335, 0.2797878682613373, 0.4927244782447815, 0.08808647096157074, 0.38559719920158386, -0.18972310423851013]"
5033,0.0552973262965679,"[-0.15392887592315674, -0.23560397326946259, -0.10683382302522659, -0.6121582984924316, 0.3836432695388794, -0.0013399627059698105, 0.13707156479358673, -0.20219188928604126, 0.09439152479171753]"
8020,0.0555479228496551,"[-0.24043413996696472, 0.1604936718940735, -0.07453564554452896, -0.15730804204940796, 0.6288949251174927, 0.3030320405960083, 0.17349116504192352, 0.015380293130874634, 0.06381106376647949]"
6051,0.0556194670498371,"[-0.6538109183311462, 0.7703014016151428, 0.0519421324133873, -0.03545624017715454, 0.5937378406524658, 0.5603630542755127, 0.07529725134372711, 0.14414769411087036, -0.40979838371276855]"
4977,0.0560432523488998,"[-0.4249315559864044, 0.5051215291023254, -0.5895156860351562, -0.23955237865447998, 0.4800181984901428, 0.04582052677869797, 0.046607837080955505, -0.11833743005990982, 0.23870623111724854]"
5233,0.0560432523488998,"[-0.4249315559864044, 0.5051215291023254, -0.5895156860351562, -0.23955237865447998, 0.4800181984901428, 0.04582052677869797, 0.046607837080955505, -0.11833743005990982, 0.23870623111724854]"
7182,0.056050531566143,"[-0.1771087944507599, 0.14716677367687225, -0.11797075718641281, 0.018547147512435913, 0.2180657535791397, 0.34778666496276855, 0.14275357127189636, -0.26861780881881714, 0.22980687022209167]"
7237,0.056050531566143,"[-0.1771087944507599, 0.14716677367687225, -0.11797075718641281, 0.018547147512435913, 0.2180657535791397, 0.34778666496276855, 0.14275357127189636, -0.26861780881881714, 0.22980687022209167]"
5284,0.0561400428414344,"[-0.6438793540000916, 0.30940407514572144, -0.5669571161270142, -0.3488283157348633, 0.37136775255203247, -0.5119702219963074, 0.11231773346662521, 0.0563996285200119, 0.21444359421730042]"
7806,0.0561450533568859,"[-0.25827547907829285, 0.08487388491630554, -0.36532658338546753, 0.33794930577278137, -0.04652220010757446, 0.29434338212013245, 0.18126340210437775, 0.4168221056461334, 0.08675777912139893]"
4725,0.0562179163098335,"[-0.8385281562805176, 0.7888635396957397, -0.6436864733695984, 0.24934208393096924, 0.0954258143901825, 0.11274982243776321, 0.08247094601392746, 0.11635573208332062, 0.11724947392940521]"
6690,0.0562550388276577,"[-0.517776608467102, 0.47509485483169556, -0.13023248314857483, 0.1466234028339386, -0.017916172742843628, 0.22487258911132812, 0.1915597766637802, -0.5435984134674072, 0.6772152781486511]"
6908,0.0566201321780681,"[-0.42709335684776306, 0.3755073845386505, 0.013592801988124847, 0.24401339888572693, 0.3680901527404785, -0.11213486641645432, 0.16444061696529388, -0.08970165997743607, 0.10468210279941559]"
4797,0.056682389229536,"[-0.6356089115142822, 0.20161929726600647, -0.5145162343978882, -0.7072339057922363, 0.5614792108535767, -0.2334287166595459, 0.06421446800231934, -0.519681990146637, 0.6223631501197815]"
5890,0.0568324066698551,"[-0.5095219016075134, -0.30365416407585144, 0.05525719374418259, -0.4478414058685303, 0.17915835976600647, -0.6271371245384216, 0.2499963641166687, -0.14128369092941284, 0.7817760109901428]"
6974,0.0571233071386814,"[-0.6497988700866699, 0.5412169098854065, 0.28854113817214966, 0.15041449666023254, 0.2833210229873657, 0.1839536428451538, 0.25607627630233765, 0.05235151946544647, 0.42590034008026123]"
7589,0.0575689263641834,"[-0.7651166319847107, 0.8513848185539246, -0.6932580471038818, 0.35214748978614807, 0.27612781524658203, 0.2096552699804306, 0.10828079283237457, 0.007684372365474701, 0.10894361138343811]"
5375,0.0575843229889869,"[-0.23275327682495117, 0.38066720962524414, -0.3051997423171997, 0.30887851119041443, 0.42308008670806885, 0.4545406401157379, 0.106224425137043, 0.2304093837738037, -0.052205391228199005]"
6855,0.0576089397072792,"[-1.0909103155136108, 1.0251014232635498, -0.8853365778923035, 0.3394067585468292, 0.33706220984458923, -0.027926629409193993, 0.07997052371501923, -0.6158287525177002, 0.583942711353302]"
7616,0.0576802901923656,"[-0.5893641710281372, 0.527213990688324, 0.12203199416399002, 0.24491259455680847, 0.12831653654575348, 0.36701005697250366, 0.18449576199054718, -0.09500376135110855, 0.2426157295703888]"
4507,0.0578374825417995,"[-0.5510231256484985, 0.5212124586105347, 0.058812595903873444, 0.11549046635627747, 0.27597787976264954, 0.305560439825058, 0.18000586330890656, 0.17782053351402283, -0.04340474307537079]"
6727,0.0581028833985328,"[-0.7985101938247681, 0.535970151424408, 0.02688533067703247, -0.1813727617263794, 0.3369492292404175, 0.13731169700622559, 0.23016652464866638, -0.0316334068775177, 0.21414333581924438]"
7636,0.0581990964710712,"[-0.04734150320291519, -0.36147063970565796, 0.7152318954467773, -0.25631821155548096, 0.24461069703102112, -0.029562359675765038, 0.25720107555389404, 0.9152966737747192, -0.0954638123512268]"
8371,0.0583019442856311,"[-0.6917285919189453, 0.20845720171928406, -0.2577230632305145, -0.40724554657936096, 0.21445727348327637, -0.35339003801345825, 0.12167653441429138, -0.495871901512146, 0.37106263637542725]"
4669,0.0584024786949157,"[-0.3100266754627228, 0.2705601155757904, -0.013312578201293945, 0.11600688099861145, 0.2982235550880432, -0.11132640391588211, 0.14432401955127716, 0.24190738797187805, 0.06851697713136673]"
5661,0.0587264820933342,"[-1.0464317798614502, 1.1435164213180542, 0.1396779716014862, -0.167601078748703, 0.9296973943710327, -0.3319966197013855, 0.19138294458389282, 0.3205764591693878, 0.2708509564399719]"
6405,0.0589167736470699,"[-0.6112506985664368, 0.6308088302612305, 0.01908288151025772, 0.13748881220817566, 0.3344101905822754, 0.1435757577419281, 0.22722738981246948, -0.733705997467041, 1.0171518325805664]"
4747,0.0589424073696136,"[-0.6544351577758789, 0.6548067927360535, -0.3622417449951172, -0.04433554410934448, 0.38961261510849, 0.24789562821388245, 0.10084094107151031, 0.5854371190071106, -0.10985776782035828]"
8403,0.0590133219957351,"[-0.26626890897750854, 0.1961132436990738, 0.2117370069026947, 0.07437887787818909, 0.1275484710931778, -0.14243316650390625, 0.1847686618566513, 0.24171695113182068, 0.3428862392902374]"
7283,0.0590652152895927,"[0.32998475432395935, -0.0211812574416399, 0.5397021174430847, 0.5346347093582153, 0.7459146976470947, 0.20495420694351196, 0.22574913501739502, 1.0445520877838135, -0.8724176287651062]"
5510,0.0590657331049442,"[-0.35522472858428955, -0.06875374913215637, 0.17327052354812622, -0.4574720859527588, 0.15790463984012604, -0.18483966588974, 0.21036362648010254, -0.4307520389556885, 0.5647980570793152]"
5139,0.0591336116194725,"[-0.41566455364227295, 0.29539045691490173, -0.16865479946136475, -0.06621769070625305, 0.05701000988483429, 0.23836153745651245, 0.128239244222641, 0.22182461619377136, -0.040356945246458054]"
7526,0.059186827391386,"[-0.41799378395080566, -0.21423505246639252, 0.44217294454574585, -0.6736663579940796, 0.2662400007247925, -0.3835631012916565, 0.186210498213768, -0.3329126834869385, 0.5931774973869324]"
8233,0.0593097656965255,"[0.18332645297050476, -0.32872501015663147, 0.11516740173101425, -0.11869692802429199, 0.011770457029342651, -0.06150687485933304, 0.15520626306533813, 0.7657971978187561, -0.7138388156890869]"
7872,0.0594992637634277,"[-0.49895113706588745, 0.31004470586776733, 0.2908511757850647, 0.08621317148208618, 0.17965193092823029, 0.24301156401634216, 0.1821916401386261, 0.4330967664718628, -0.2554582953453064]"
4881,0.0595194138586521,"[-0.6718220710754395, 0.4944285452365875, -0.4023762345314026, 0.33850911259651184, 0.003283783793449402, 0.27887162566185, 0.12903183698654175, 0.25095251202583313, 0.34880518913269043]"
6127,0.0595642179250717,"[-0.09314895421266556, -0.020999254658818245, -0.0714191272854805, -0.3123501241207123, 0.26070308685302734, 0.0747029259800911, 0.1584952473640442, -0.27203285694122314, 0.429105281829834]"
6488,0.0596010386943817,"[-0.49093353748321533, 0.572719156742096, -0.33013084530830383, -0.034808412194252014, 0.3288486897945404, 0.39195528626441956, 0.054439008235931396, 0.3361744284629822, 0.1697927713394165]"
4931,0.0596474409103393,"[0.18129858374595642, -0.2774689197540283, 0.10662002116441727, -0.3400639593601227, 0.46945327520370483, -0.14334926009178162, 0.1752457618713379, 0.6030844449996948, -0.3242892622947693]"
4927,0.0597431138157844,"[-0.5758047699928284, 0.47008952498435974, -0.041783638298511505, 0.24479368329048157, 0.225412979722023, 0.20028023421764374, 0.18606403470039368, -0.38481855392456055, 0.4677237868309021]"
7922,0.059918463230133,"[0.16994130611419678, -0.4025992453098297, 0.15014487504959106, -0.451108455657959, -0.07393690943717957, -0.02723017893731594, 0.15910059213638306, -0.0740249827504158, -0.014531336724758148]"
5328,0.0599268898367881,"[-0.12888270616531372, -0.0023240167647600174, 0.3853103220462799, -0.16719603538513184, 0.407412052154541, -0.11008626967668533, 0.20372357964515686, 0.18807926774024963, -0.14091703295707703]"
4778,0.0600071996450424,"[-0.7404078245162964, 0.47218677401542664, -0.32235187292099, 0.17220088839530945, -0.030770421028137207, -0.12573546171188354, 0.2310909926891327, -0.04151538759469986, 0.6553040146827698]"
6518,0.0600846819579601,"[0.48791640996932983, -0.7856341600418091, 0.6085367202758789, -0.5625933408737183, 0.12483146786689758, -0.08465490490198135, 0.30124104022979736, 0.8471823334693909, -0.3541358709335327]"
6587,0.0602931343019008,"[-0.63899827003479, 0.5293168425559998, -0.20515379309654236, 0.11675134301185608, 0.12025821208953857, -0.17451784014701843, 0.14597150683403015, -0.2453732192516327, 0.8295517563819885]"
7751,0.0603785328567028,"[0.3819084167480469, -0.4187353551387787, 0.48992639780044556, -0.1163153201341629, 0.19313180446624756, 0.1269269436597824, 0.23098835349082947, 0.2019944190979004, -0.06583011150360107]"
5632,0.0604215301573276,"[-1.3075200319290161, 1.4630039930343628, -0.23812049627304077, 0.44341883063316345, 0.7916569709777832, 0.5153835415840149, 0.15021248161792755, -0.38999414443969727, 0.6524213552474976]"
5866,0.0604215301573276,"[-1.3075200319290161, 1.4630039930343628, -0.23812049627304077, 0.44341883063316345, 0.7916569709777832, 0.5153835415840149, 0.15021248161792755, -0.38999414443969727, 0.6524213552474976]"
8029,0.060451939702034,"[-1.1457728147506714, 1.0914002656936646, -0.36481961607933044, 0.37197479605674744, -0.0903637707233429, 0.3935815393924713, 0.12167730182409286, 0.47618919610977173, -0.07626107335090637]"
7264,0.0604607984423637,"[-0.1894611418247223, 0.09018601477146149, -0.1343708038330078, -0.17971915006637573, 0.35425570607185364, 0.20577481389045715, 0.16406069695949554, 0.07775022834539413, -0.16614621877670288]"
6716,0.0606526583433151,"[0.20404472947120667, -0.7748013138771057, 0.5463097095489502, -0.7394206523895264, 0.09910112619400024, -0.4466729164123535, 0.2136547863483429, 0.6648120880126953, -0.16483011841773987]"
5675,0.0608638264238834,"[-0.19722044467926025, 0.4967310130596161, -0.30825313925743103, 0.13235843181610107, 0.37147411704063416, 0.13257059454917908, 0.0036794841289520264, -0.20857024192810059, -0.21081751585006714]"
6537,0.06092981249094,"[-0.4880961775779724, 0.556704580783844, -0.7656199932098389, 0.06117156147956848, 0.07298991084098816, 0.29331427812576294, 0.08414557576179504, 0.06860017031431198, -0.12219415605068207]"
4686,0.0609468668699264,"[-0.3472123146057129, 0.14847871661186218, 0.2830585837364197, -0.05986887216567993, 0.2666262984275818, -0.29013189673423767, 0.2315596044063568, 0.571793258190155, -0.22181853652000427]"
6124,0.0610035918653011,"[-0.5718802213668823, 0.26949751377105713, 0.05162530392408371, -0.1778806746006012, 0.19497492909431458, 0.10424550622701645, 0.1660136878490448, 0.12385696917772293, 0.053861066699028015]"
4935,0.0610801577568054,"[-0.013330832123756409, -0.056251972913742065, -0.5325658321380615, -0.22641804814338684, 0.48265740275382996, 0.005607062950730324, 0.07516440004110336, -0.39027002453804016, 0.5324049592018127]"
4995,0.0610801577568054,"[-0.013330832123756409, -0.056251972913742065, -0.5325658321380615, -0.22641804814338684, 0.48265740275382996, 0.005607062950730324, 0.07516440004110336, -0.39027002453804016, 0.5324049592018127]"
7705,0.0611306652426719,"[-0.4861454367637634, 0.2571934759616852, -0.026418812572956085, -0.19931387901306152, 0.11388818919658661, 0.41255998611450195, 0.1963370442390442, -0.594009280204773, 0.46351104974746704]"
4598,0.0612062700092792,"[-0.20014441013336182, -0.4808896481990814, 0.7660355567932129, -0.4791104793548584, -0.20810669660568237, -0.28657054901123047, 0.30083176493644714, 0.312835693359375, 0.5723296999931335]"
8514,0.0612199194729328,"[0.04580941051244736, 0.05839338153600693, -0.3401144742965698, -0.15279246866703033, -0.15653830766677856, -0.09989938884973526, 0.13752932846546173, -0.6610434055328369, 0.32003772258758545]"
5086,0.0613822117447853,"[0.3453245162963867, -1.1215434074401855, 0.495138943195343, -0.7977827787399292, -0.095435231924057, -0.5219930410385132, 0.3060823678970337, -0.15761172771453857, 0.4728850722312927]"
